Wrd,posAsm,posEng,IdeaID,Meanings
congregation,গুণবাচক বিশেষ্য,Abstract Noun,5177,সমাবেশ
excess,গুণবাচক বিশেষ্য,Abstract Noun,5180,"ওপৰ-চৰিয়া,ইজাফা,অত্যধিক,অধিকা"
nimiety,গুণবাচক বিশেষ্য,Abstract Noun,5180,"ওপৰ-চৰিয়া,ইজাফা,অত্যধিক,অধিকা"
crescent,গুণবাচক বিশেষ্য,Abstract Noun,5181,"অৰ্দ্ধচন্দ্ৰ,কাঁচিজোন"
nebula,গুণবাচক বিশেষ্য,Abstract Noun,5182,নীহাৰিকা
parallax,গুণবাচক বিশেষ্য,Abstract Noun,5183,লম্বন
gravitation,গুণবাচক বিশেষ্য,Abstract Noun,5188,মহাকৰ্ষণ
gravity,গুণবাচক বিশেষ্য,Abstract Noun,5189,মাধ্যাকৰ্ষণ
gravity,গুণবাচক বিশেষ্য,Abstract Noun,5190,"গাম্ভীৰ্য্য,গম্ভীৰতা,seriousness"
seriousness,গুণবাচক বিশেষ্য,Abstract Noun,5190,"গাম্ভীৰ্য্য,gravity,গম্ভীৰতা"
filtration,গুণবাচক বিশেষ্য,Abstract Noun,5194,"ছেকন,পৰিস্ৰাৱণ"
filtrate,গুণবাচক বিশেষ্য,Abstract Noun,5195,পৰিস্ৰুত
foible,গুণবাচক বিশেষ্য,Abstract Noun,5196,চৰিত্ৰদোষ
folk song,গুণবাচক বিশেষ্য,Abstract Noun,5198,লোকগীত
ethics,গুণবাচক বিশেষ্য,Abstract Noun,5199,"নীতি ব্যৱস্থা,নীতি শাস্ত্ৰ"
tonsil,গুণবাচক বিশেষ্য,Abstract Noun,5200,"টনচিল,গলগ্ৰন্থি,গ্ৰৈৱ-তুণ্ডিকা"
tonsillitis,গুণবাচক বিশেষ্য,Abstract Noun,5201,গ্ৰৈৱ-তুণ্ডিকা প্ৰৱাহ
nexus,গুণবাচক বিশেষ্য,Abstract Noun,5202,যোগসূত্ৰ
tendril,গুণবাচক বিশেষ্য,Abstract Noun,5204,আকৰ্ষ
bulbil,গুণবাচক বিশেষ্য,Abstract Noun,5205,প্ৰজনন কন্দিকা
breeze,গুণবাচক বিশেষ্য,Abstract Noun,5206,পচোৱা বতাহ
steadiness,গুণবাচক বিশেষ্য,Abstract Noun,5213,"অটলতা,স্থিৰত্ব,স্থায়িত্ব,স্থায়িতা"
stability,গুণবাচক বিশেষ্য,Abstract Noun,5213,"অটলতা,স্থিৰত্ব,স্থায়িত্ব,স্থায়িতা"
consistency,গুণবাচক বিশেষ্য,Abstract Noun,5213,"অটলতা,স্থিৰত্ব,স্থায়িত্ব,স্থায়িতা"
constancy,গুণবাচক বিশেষ্য,Abstract Noun,5214,"চিৰস্থায়িতা,perpetuity,নিত্যতা,ধ্ৰৌৱ্য"
perpetuity,গুণবাচক বিশেষ্য,Abstract Noun,5214,"চিৰস্থায়িতা,নিত্যতা,ধ্ৰৌৱ্য,constancy"
beheading,গুণবাচক বিশেষ্য,Abstract Noun,5220,"মুণ্ডছেদ,মুণ্ডপাত,শিৰচ্ছেদ,শিৰ্ষচ্ছেদ"
pronunciation,গুণবাচক বিশেষ্য,Abstract Noun,5222,"বোলন,উচ্চাৰণ,উচ্চাৰণ-ভংগী,articulation"
articulation,গুণবাচক বিশেষ্য,Abstract Noun,5222,"বোলন,উচ্চাৰণ,উচ্চাৰণ-ভংগী,pronunciation"
neurology,গুণবাচক বিশেষ্য,Abstract Noun,5225,স্নায়ুতত্ত্ব
acronym,গুণবাচক বিশেষ্য,Abstract Noun,5228,আদ্যক্ষৰী
extraction,গুণবাচক বিশেষ্য,Abstract Noun,5232,"আহৰণ,নিঃসৰণ,নিষ্কাষণ,নিষ্কাশন"
phyllotaxy,গুণবাচক বিশেষ্য,Abstract Noun,5235,পত্ৰবিন্যাস
stipule,গুণবাচক বিশেষ্য,Abstract Noun,5236,উপপত্ৰ
transpiration,গুণবাচক বিশেষ্য,Abstract Noun,5237,"বাষ্পমোচন,প্ৰস্বেদন"
incisor,গুণবাচক বিশেষ্য,Abstract Noun,5238,"আগদাঁত,কৃন্তক দাঁত"
overwork,গুণবাচক বিশেষ্য,Abstract Noun,5239,অত্যাধিক শ্ৰম
dentition,গুণবাচক বিশেষ্য,Abstract Noun,5243,দন্তবিন্যাস
fertilization,গুণবাচক বিশেষ্য,Abstract Noun,5252,"গৰ্ভসঞ্চাৰ,নিষিক্তকৰণ,conception,নিষেচন"
conception,গুণবাচক বিশেষ্য,Abstract Noun,5252,"গৰ্ভসঞ্চাৰ,নিষিক্তকৰণ,নিষেচন,fertilization"
cover,গুণবাচক বিশেষ্য,Abstract Noun,5254,"আঁৰ,আঁৰল,আঁৰাল,আবুৰ"
privacy,গুণবাচক বিশেষ্য,Abstract Noun,5254,"আঁৰ,আঁৰল,আঁৰাল,আবুৰ"
seclusion,গুণবাচক বিশেষ্য,Abstract Noun,5254,"আঁৰ,আঁৰল,আঁৰাল,আবুৰ"
speciesism,গুণবাচক বিশেষ্য,Abstract Noun,5257,"প্ৰজাতিবাদ,speciecism"
speciecism,গুণবাচক বিশেষ্য,Abstract Noun,5257,"প্ৰজাতিবাদ,speciesism"
disrelish,গুণবাচক বিশেষ্য,Abstract Noun,5260,"অৰতি,অশ্ৰদ্ধা,না-পছন্দ,মনে-নোখোৱা"
distaste,গুণবাচক বিশেষ্য,Abstract Noun,5260,"অৰতি,অশ্ৰদ্ধা,না-পছন্দ,মনে-নোখোৱা"
knot,গুণবাচক বিশেষ্য,Abstract Noun,5265,"আউল,জোঁট,জোঁট-পোঁট,মেৰ"
tongle,গুণবাচক বিশেষ্য,Abstract Noun,5265,"আউল,জোঁট,জোঁট-পোঁট,মেৰ"
lien,গুণবাচক বিশেষ্য,Abstract Noun,5276,"স্বত্ত্ব,দাৱা"
december,গুণবাচক বিশেষ্য,Abstract Noun,5296,ডিচেম্বৰ
august,গুণবাচক বিশেষ্য,Abstract Noun,5297,আগষ্ট
preference,গুণবাচক বিশেষ্য,Abstract Noun,5299,"প্ৰাথমিকতা,priority,অগ্ৰাধিকাৰ,প্ৰাধান্য"
priority,গুণবাচক বিশেষ্য,Abstract Noun,5299,"প্ৰাথমিকতা,অগ্ৰাধিকাৰ,preference,প্ৰাধান্য"
preference,গুণবাচক বিশেষ্য,Abstract Noun,5300,পচন্দ
adolescence,গুণবাচক বিশেষ্য,Abstract Noun,5306,"কৈশৱ,কৈশোৰ,বয়ঃসন্ধি"
drowsiness,গুণবাচক বিশেষ্য,Abstract Noun,5308,তন্দ্ৰা
core,গুণবাচক বিশেষ্য,Abstract Noun,5312,"কেন্দ্ৰ,অন্তৰ্ভাগ,মণিকোঠা"
convolution,গুণবাচক বিশেষ্য,Abstract Noun,5314,"জটিলতা,complexity"
complexity,গুণবাচক বিশেষ্য,Abstract Noun,5314,"জটিলতা,convolution"
perquisite,গুণবাচক বিশেষ্য,Abstract Noun,5316,"perk,ওপৰঞ্চি সা-সুবিধা"
perk,গুণবাচক বিশেষ্য,Abstract Noun,5316,"ওপৰঞ্চি সা-সুবিধা,perquisite"
protein,গুণবাচক বিশেষ্য,Abstract Noun,5320,"প্ৰ’টিন,মাংসসাৰ"
pisciculture,গুণবাচক বিশেষ্য,Abstract Noun,5321,মীনপালন
solitude,গুণবাচক বিশেষ্য,Abstract Noun,5328,"একাকিত্ব,সঙ্গহীনতা,নিঃসঙ্গিতা,সংগীহীনতা"
loneliness,গুণবাচক বিশেষ্য,Abstract Noun,5328,"একাকিত্ব,সঙ্গহীনতা,নিঃসঙ্গিতা,সংগীহীনতা"
psychology,গুণবাচক বিশেষ্য,Abstract Noun,5338,"মনস্তত্ত্ব,মনস্তত্ব"
copyright,গুণবাচক বিশেষ্য,Abstract Noun,5339,"কপিৰাইট,স্বত্বাধিকাৰ"
intellectual property right,গুণবাচক বিশেষ্য,Abstract Noun,5341,বৌদ্ধিক সম্পদাধিকাৰ
solar system,গুণবাচক বিশেষ্য,Abstract Noun,5348,"সৌৰমণ্ডল,সৌৰলোক,সূৰ্যলোক,সৌৰজগত"
reference,গুণবাচক বিশেষ্য,Abstract Noun,5349,"তথ্য সূত্ৰ,প্ৰসংগ"
million,গুণবাচক বিশেষ্য,Abstract Noun,5368,নিযুত
infinity,গুণবাচক বিশেষ্য,Abstract Noun,5379,অসীম
assembly,গুণবাচক বিশেষ্য,Abstract Noun,5390,"সমাহৰণ,সংগ্ৰহ,থুঁপ,collection"
collection,গুণবাচক বিশেষ্য,Abstract Noun,5390,"সমাহৰণ,সংগ্ৰহ,থুঁপ,assembly"
ensemble,গুণবাচক বিশেষ্য,Abstract Noun,5390,"সমাহৰণ,সংগ্ৰহ,থুঁপ,assembly"
totality,গুণবাচক বিশেষ্য,Abstract Noun,5390,"সমাহৰণ,সংগ্ৰহ,থুঁপ,assembly"
entirety,গুণবাচক বিশেষ্য,Abstract Noun,5390,"সমাহৰণ,সংগ্ৰহ,থুঁপ,assembly"
biodiversity,গুণবাচক বিশেষ্য,Abstract Noun,5391,"জীৱবৈচিত্ৰ,জৈৱ-বৈচিত্ৰ"
accrual,গুণবাচক বিশেষ্য,Abstract Noun,5396,ন্যায্যপ্ৰাপ্তি
empire,গুণবাচক বিশেষ্য,Abstract Noun,5405,সাম্ৰাজ্য
congestion,গুণবাচক বিশেষ্য,Abstract Noun,5406,"হেঁচা-টেপা,হেঁচা-হেঁচি,ঠেলা-ঠেলি,হেঁচা-ঠেলা"
controversy,গুণবাচক বিশেষ্য,Abstract Noun,5407,"বিসম্বাদ,মতবিৰোধ,মতভেদ,মতদ্বৈধ"
variance,গুণবাচক বিশেষ্য,Abstract Noun,5407,"বিসম্বাদ,মতবিৰোধ,মতভেদ,মতদ্বৈধ"
dissent,গুণবাচক বিশেষ্য,Abstract Noun,5407,"বিসম্বাদ,মতবিৰোধ,মতভেদ,মতদ্বৈধ"
perspective,গুণবাচক বিশেষ্য,Abstract Noun,5416,"পৰিপ্ৰেক্ষিত,পৰিপ্ৰেক্ষা"
act of god,গুণবাচক বিশেষ্য,Abstract Noun,5422,দৈৱ-দুৰ্বিপাক
ton,গুণবাচক বিশেষ্য,Abstract Noun,5425,মেট্ৰিক টন
heart,গুণবাচক বিশেষ্য,Abstract Noun,5428,"হৃদয়,কলিজা,হিয়া,অন্তৰ"
itch,গুণবাচক বিশেষ্য,Abstract Noun,5429,"কণ্ডু,কণ্ডূ,কণ্ডূয়ন,খজুলি"
gaiety,গুণবাচক বিশেষ্য,Abstract Noun,5434,"geniality,সজীৱতা,প্ৰফুল্লতা,প্ৰাণচাঞ্চল্য"
cheerfulness,গুণবাচক বিশেষ্য,Abstract Noun,5434,"geniality,সজীৱতা,প্ৰফুল্লতা,প্ৰাণচাঞ্চল্য"
liveliness,গুণবাচক বিশেষ্য,Abstract Noun,5434,"geniality,সজীৱতা,প্ৰফুল্লতা,প্ৰাণচাঞ্চল্য"
geniality,গুণবাচক বিশেষ্য,Abstract Noun,5434,"সজীৱতা,প্ৰফুল্লতা,প্ৰাণচাঞ্চল্য,gaiety"
ecology,গুণবাচক বিশেষ্য,Abstract Noun,5436,"পৰিস্থিতিবিজ্ঞান,বাস্তৱবিদ্যা"
easel,গুণবাচক বিশেষ্য,Abstract Noun,5439,ইজেল
by-law,গুণবাচক বিশেষ্য,Abstract Noun,5442,"উপবিধি,bye-law"
bye-law,গুণবাচক বিশেষ্য,Abstract Noun,5442,"উপবিধি,by-law"
diction,গুণবাচক বিশেষ্য,Abstract Noun,5444,"কথনভংগী,বচনভংগী,কথনশৈলী,শব্দ-চয়ন"
oppositeness,গুণবাচক বিশেষ্য,Abstract Noun,5447,"ব্যত্যয়,বিৰুদ্ধতা,contrariety,বৈপৰীত্য"
contrariety,গুণবাচক বিশেষ্য,Abstract Noun,5447,"ব্যত্যয়,বিৰুদ্ধতা,বৈপৰীত্য,oppositeness"
maintenance,গুণবাচক বিশেষ্য,Abstract Noun,5452,"তদবিৰ,তত্বাৱধান"
xenophobia,গুণবাচক বিশেষ্য,Abstract Noun,5456,বিদেশী-আতঙ্ক
aghast,গুণবাচক বিশেষ্য,Abstract Noun,5460,বিচূ্ৰ্তি
oxidation,গুণবাচক বিশেষ্য,Abstract Noun,5463,"জাৰণ,oxidization"
oxidization,গুণবাচক বিশেষ্য,Abstract Noun,5463,"জাৰণ,oxidation"
gout,গুণবাচক বিশেষ্য,Abstract Noun,5468,ৰসবাত
obstetrics,গুণবাচক বিশেষ্য,Abstract Noun,5470,"প্ৰসৱতত্ত্ব,প্ৰসূতিবিদ্যা"
oceanography,গুণবাচক বিশেষ্য,Abstract Noun,5471,"সমুদ্ৰতত্ত্ব,সমুদ্ৰবিজ্ঞান"
heresy,গুণবাচক বিশেষ্য,Abstract Noun,5483,"বিৰুদ্ধ মত,বিধৰ্ম,বৈধৰ্ম"
impression,গুণবাচক বিশেষ্য,Abstract Noun,5484,"সাঞ্চি,scar,সাঁচ"
scar,গুণবাচক বিশেষ্য,Abstract Noun,5484,"সাঞ্চি,সাঁচ,impression"
survey,গুণবাচক বিশেষ্য,Abstract Noun,5490,"পিয়ল,পৰিমাপ,সৰ্বেক্ষণ,পিয়ল কৰণ"
root,গুণবাচক বিশেষ্য,Abstract Noun,5491,"বীজ,মূল,উলি"
namaskar,গুণবাচক বিশেষ্য,Abstract Noun,5493,"নমস্কাৰ,কৰযোৰ,প্ৰণাম,কৃতাঞ্জলি"
namaste,গুণবাচক বিশেষ্য,Abstract Noun,5493,"নমস্কাৰ,কৰযোৰ,প্ৰণাম,কৃতাঞ্জলি"
class,গুণবাচক বিশেষ্য,Abstract Noun,5500,"স্তৰ,stratum"
stratum,গুণবাচক বিশেষ্য,Abstract Noun,5500,"স্তৰ,class"
theology,গুণবাচক বিশেষ্য,Abstract Noun,5503,"ব্ৰক্ষ্মতত্ব,পৰমাৰ্থ-জ্ঞান,ধৰ্মতত্ত্ব,ঈশ্বৰতত্ত্ব"
hypothesis,গুণবাচক বিশেষ্য,Abstract Noun,5517,"প্ৰকল্প,কল্পিত"
occurrence,গুণবাচক বিশেষ্য,Abstract Noun,5518,সঙ্ঘটন
parentage,গুণবাচক বিশেষ্য,Abstract Noun,5519,জনকত্ব
fatherhood,গুণবাচক বিশেষ্য,Abstract Noun,5520,"বাপদায়,paternity,পিতৃত্ব"
paternity,গুণবাচক বিশেষ্য,Abstract Noun,5520,"বাপদায়,পিতৃত্ব,fatherhood"
motherhood,গুণবাচক বিশেষ্য,Abstract Noun,5521,মাতৃত্ব
parenthood,গুণবাচক বিশেষ্য,Abstract Noun,5524,জনকত্ব
hyperbola,গুণবাচক বিশেষ্য,Abstract Noun,5527,অতিবৃত্ত
explanation,গুণবাচক বিশেষ্য,Abstract Noun,5531,"alibi,কৈফিয়ৎ,excuse,অজুহাত"
excuse,গুণবাচক বিশেষ্য,Abstract Noun,5531,"explanation,alibi,কৈফিয়ৎ,অজুহাত"
alibi,গুণবাচক বিশেষ্য,Abstract Noun,5531,"explanation,কৈফিয়ৎ,excuse,অজুহাত"
epilogue,গুণবাচক বিশেষ্য,Abstract Noun,5533,উপসংহাৰ
prologue,গুণবাচক বিশেষ্য,Abstract Noun,5534,"উপক্ৰমণিকা,প্ৰাককথন,কথাৰম্ভ,introductory speech"
introductory speech,গুণবাচক বিশেষ্য,Abstract Noun,5534,"উপক্ৰমণিকা,প্ৰাককথন,prologue,কথাৰম্ভ"
opening remarks,গুণবাচক বিশেষ্য,Abstract Noun,5534,"উপক্ৰমণিকা,প্ৰাককথন,prologue,কথাৰম্ভ"
ringworm,গুণবাচক বিশেষ্য,Abstract Noun,5538,"খৰ,দদ্ৰু,কৰ্চ্ছুব্যাধি"
north-wester,গুণবাচক বিশেষ্য,Abstract Noun,5545,"বৰদৈচিলা,north-westerly"
north-westerly,গুণবাচক বিশেষ্য,Abstract Noun,5545,"বৰদৈচিলা,north-wester"
wit,গুণবাচক বিশেষ্য,Abstract Noun,5552,"প্ৰতুৎপন্নমতি,ৰসবোধ,ৰসজ্ঞান,মানসিক সজাগতা"
diacritic,গুণবাচক বিশেষ্য,Abstract Noun,5554,অযোগবাহ
diamond,গুণবাচক বিশেষ্য,Abstract Noun,5561,ৰোহিতন
aurora australis,গুণবাচক বিশেষ্য,Abstract Noun,5564,"কুমেৰুপ্ৰভা,southern lights"
southern lights,গুণবাচক বিশেষ্য,Abstract Noun,5564,"কুমেৰুপ্ৰভা,aurora australis"
aurora borealis,গুণবাচক বিশেষ্য,Abstract Noun,5565,"সুমেৰুপ্ৰভা,northern lights"
northern lights,গুণবাচক বিশেষ্য,Abstract Noun,5565,"সুমেৰুপ্ৰভা,aurora borealis"
aureole,গুণবাচক বিশেষ্য,Abstract Noun,5566,"মড়ল,জ্যোতিঃচক্ৰ,aureola,halo"
aureola,গুণবাচক বিশেষ্য,Abstract Noun,5566,"মড়ল,জ্যোতিঃচক্ৰ,aureole,halo"
halo,গুণবাচক বিশেষ্য,Abstract Noun,5566,"মড়ল,জ্যোতিঃচক্ৰ,aureole,aureola"
magnifying glass,গুণবাচক বিশেষ্য,Abstract Noun,5572,"পৰিবৰ্ধক কাচ,বিবৰ্ধক কাঁচ,আতচী কাচ"
geodesy,গুণবাচক বিশেষ্য,Abstract Noun,5582,ভূমিতি
genus,গুণবাচক বিশেষ্য,Abstract Noun,5583,"জাতি,গণ,বৰ্গ"
falsehood,গুণবাচক বিশেষ্য,Abstract Noun,5591,"অলীকতা,মিথ্যাত্ব,অসত্যতা,ফাং-ফুং"
untruth,গুণবাচক বিশেষ্য,Abstract Noun,5591,"অলীকতা,মিথ্যাত্ব,অসত্যতা,ফাং-ফুং"
gentility,গুণবাচক বিশেষ্য,Abstract Noun,5593,"বিনয়,অনুনয়,শিষ্টতা,অমায়িকতা"
civility,গুণবাচক বিশেষ্য,Abstract Noun,5593,"বিনয়,অনুনয়,শিষ্টতা,অমায়িকতা"
courtesy,গুণবাচক বিশেষ্য,Abstract Noun,5593,"বিনয়,অনুনয়,শিষ্টতা,অমায়িকতা"
politeness,গুণবাচক বিশেষ্য,Abstract Noun,5593,"বিনয়,অনুনয়,শিষ্টতা,অমায়িকতা"
decency,গুণবাচক বিশেষ্য,Abstract Noun,5593,"বিনয়,অনুনয়,শিষ্টতা,অমায়িকতা"
modesty,গুণবাচক বিশেষ্য,Abstract Noun,5593,"বিনয়,অনুনয়,শিষ্টতা,অমায়িকতা"
diffusion,গুণবাচক বিশেষ্য,Abstract Noun,5594,"ব্যাপন ক্ৰীয়া,ব্যাপন"
inverse,গুণবাচক বিশেষ্য,Abstract Noun,5596,প্ৰতিলোম
communism,গুণবাচক বিশেষ্য,Abstract Noun,5601,সাম্যবাদ
infiltration,গুণবাচক বিশেষ্য,Abstract Noun,5606,অনুপ্ৰৱেশ
barchart,গুণবাচক বিশেষ্য,Abstract Noun,5613,দণ্ডচিত্ৰ
power,গুণবাচক বিশেষ্য,Abstract Noun,5614,ঘাত
texture,গুণবাচক বিশেষ্য,Abstract Noun,5616,গাঁথনি
egotism,গুণবাচক বিশেষ্য,Abstract Noun,5617,"মমকাৰ,মমত্ব,মইবৰ ভাব"
image,গুণবাচক বিশেষ্য,Abstract Noun,5631,"ভাৱমূৰ্তি,reputation"
reputation,গুণবাচক বিশেষ্য,Abstract Noun,5631,"image,ভাৱমূৰ্তি"
response,গুণবাচক বিশেষ্য,Abstract Noun,5635,"গম-গতি,সঁহাৰি"
catalepsy,গুণবাচক বিশেষ্য,Abstract Noun,5638,শিলাধমনা ৰোগ
poise,গুণবাচক বিশেষ্য,Abstract Noun,5640,"ভাৰসাম্য,সন্তুলন"
pointer,গুণবাচক বিশেষ্য,Abstract Noun,5641,"নিৰ্দেশিকা,কাঁটা,সূচক,দ্যোতক"
lac,গুণবাচক বিশেষ্য,Abstract Noun,5644,"লক্ষ,লাখ,lakh"
lakh,গুণবাচক বিশেষ্য,Abstract Noun,5644,"লক্ষ,লাখ,lac"
palmistry,গুণবাচক বিশেষ্য,Abstract Noun,5649,"অংগবিদ্যা,হস্তৰেখা বিচাৰ,কৰকোষ্ঠী বিদ্যা,কৰতলকোষ্ঠী বিদ্যা"
chirology,গুণবাচক বিশেষ্য,Abstract Noun,5649,"অংগবিদ্যা,হস্তৰেখা বিচাৰ,কৰকোষ্ঠী বিদ্যা,কৰতলকোষ্ঠী বিদ্যা"
chiromancy,গুণবাচক বিশেষ্য,Abstract Noun,5649,"অংগবিদ্যা,হস্তৰেখা বিচাৰ,কৰকোষ্ঠী বিদ্যা,কৰতলকোষ্ঠী বিদ্যা"
differentiation,গুণবাচক বিশেষ্য,Abstract Noun,5654,অৱকলন
statics,গুণবাচক বিশেষ্য,Abstract Noun,5661,"স্থিতিবিজ্ঞান,স্থিতিবিদ্যা"
impulsion,গুণবাচক বিশেষ্য,Abstract Noun,5675,চালিকা শক্তি
goodwill,গুণবাচক বিশেষ্য,Abstract Noun,5692,"সদিচ্ছা,সদ্ভাৱনা"
self-help,গুণবাচক বিশেষ্য,Abstract Noun,5696,আত্মসহায়ক
encounter,গুণবাচক বিশেষ্য,Abstract Noun,5700,"ঠেকা,ঘুণ্টা,dash,সংঘৰ্ষ"
clash,গুণবাচক বিশেষ্য,Abstract Noun,5700,"ঠেকা,ঘুণ্টা,dash,সংঘৰ্ষ"
collision,গুণবাচক বিশেষ্য,Abstract Noun,5700,"ঠেকা,ঘুণ্টা,dash,সংঘৰ্ষ"
dash,গুণবাচক বিশেষ্য,Abstract Noun,5700,"ঠেকা,ঘুণ্টা,সংঘৰ্ষ,সংঘাত"
delta,গুণবাচক বিশেষ্য,Abstract Noun,5727,ব-দ্বীপ
reproach,গুণবাচক বিশেষ্য,Abstract Noun,5729,"ভৎসনা,কদুক্তি"
nobility,গুণবাচক বিশেষ্য,Abstract Noun,5733,"কৌলীন্য,খানদান,আভিজাত্য,aristocracy"
aristocracy,গুণবাচক বিশেষ্য,Abstract Noun,5733,"কৌলীন্য,খানদান,আভিজাত্য,nobility"
satiety,গুণবাচক বিশেষ্য,Abstract Noun,5734,আপ্যায়ন
vacancy,গুণবাচক বিশেষ্য,Abstract Noun,5750,"বিহীনতা,ৰাহিত্য,ৰিক্ততা,ৰিক্তস্থান"
proficiency,গুণবাচক বিশেষ্য,Abstract Noun,5759,ব্যুৎপত্তি
etymology,গুণবাচক বিশেষ্য,Abstract Noun,5760,"ব্যুৎপত্তি,ব্যুৎপত্তি-তত্ত্ব"
left,গুণবাচক বিশেষ্য,Abstract Noun,5765,"লেবেৰা,বাওঁ,বাওঁফাল"
dissimulation,গুণবাচক বিশেষ্য,Abstract Noun,5775,"শাল,কাপট্য,কপটতা,কুষাৰি"
hypocrisy,গুণবাচক বিশেষ্য,Abstract Noun,5775,"শাল,কাপট্য,কপটতা,কুষাৰি"
grudge,গুণবাচক বিশেষ্য,Abstract Noun,5775,"শাল,কাপট্য,কপটতা,কুষাৰি"
niggardly,গুণবাচক বিশেষ্য,Abstract Noun,5781,"কাৰ্পণ্য,চিকটামি,কটকিনালি,কৃপণালি"
miserly,গুণবাচক বিশেষ্য,Abstract Noun,5781,"কাৰ্পণ্য,চিকটামি,কটকিনালি,কৃপণালি"
stingy,গুণবাচক বিশেষ্য,Abstract Noun,5781,"কাৰ্পণ্য,চিকটামি,কটকিনালি,কৃপণালি"
induction,গুণবাচক বিশেষ্য,Abstract Noun,5785,আৱেশ
conflagration,গুণবাচক বিশেষ্য,Abstract Noun,5790,অগ্নিকাণ্ড
beriberi,গুণবাচক বিশেষ্য,Abstract Noun,5820,জৰ শোথ
water sport,গুণবাচক বিশেষ্য,Abstract Noun,5821,"জলকেলি,জলক্ৰীড়া"
intention,গুণবাচক বিশেষ্য,Abstract Noun,5822,"আকূতি,অভিপ্রায়"
brocade,গুণবাচক বিশেষ্য,Abstract Noun,5823,"কিংখাপ,সিংখাপ"
torrid-zone,গুণবাচক বিশেষ্য,Abstract Noun,5828,গ্ৰীষ্মমণ্ডল
rotation,গুণবাচক বিশেষ্য,Abstract Noun,5836,"ঘূৰ্ণন,ঘূৰণ,আৱৰ্তন"
audio,গুণবাচক বিশেষ্য,Abstract Noun,5841,শ্ৰব্য
frequency,গুণবাচক বিশেষ্য,Abstract Noun,5842,বাৰংবাৰতা
resignation,গুণবাচক বিশেষ্য,Abstract Noun,5843,"relinquishment,ইস্তফা,পদত্যাগ"
relinquishment,গুণবাচক বিশেষ্য,Abstract Noun,5843,"ইস্তফা,পদত্যাগ,resignation"
horsepower,গুণবাচক বিশেষ্য,Abstract Noun,5847,অশ্বশক্তি
sweetness,গুণবাচক বিশেষ্য,Abstract Noun,5853,"মাধুৰ্য,মধুৰতা,মাধুৰ্য্য,মাধুৰী"
pleasantness,গুণবাচক বিশেষ্য,Abstract Noun,5853,"মাধুৰ্য,মধুৰতা,মাধুৰ্য্য,মাধুৰী"
claustrophobia,গুণবাচক বিশেষ্য,Abstract Noun,5856,"গুহাতংক,ৰুদ্ধস্থানভীত"
geophysics,গুণবাচক বিশেষ্য,Abstract Noun,5857,ভূ-পদাৰ্থবিজ্ঞান
ionosphere,গুণবাচক বিশেষ্য,Abstract Noun,5858,আয়নমণ্ডল
iridescence,গুণবাচক বিশেষ্য,Abstract Noun,5861,বৰ্ণাঢ্যতা
full moon,গুণবাচক বিশেষ্য,Abstract Noun,5862,"পূৰ্ণেন্দু,পূৰ্ণিমা,ইন্দুমতী,পূৰ্ণমাসী"
biosphere,গুণবাচক বিশেষ্য,Abstract Noun,5867,"জীৱজগত,জৈৱমণ্ডল,জৈৱজগত,জীৱমণ্ডল"
piles,গুণবাচক বিশেষ্য,Abstract Noun,5869,"চেঙামূৰীয়া,পাইলছ,কেঁচুমূৰীয়া,অৰ্শ"
haemorrhoids,গুণবাচক বিশেষ্য,Abstract Noun,5869,"চেঙামূৰীয়া,পাইলছ,কেঁচুমূৰীয়া,অৰ্শ"
biochemistry,গুণবাচক বিশেষ্য,Abstract Noun,5878,জৈৱ-ৰসায়ন
acid test,গুণবাচক বিশেষ্য,Abstract Noun,5882,অগ্নি-পৰীক্ষা
bill,গুণবাচক বিশেষ্য,Abstract Noun,5888,বিধেয়ক
insight,গুণবাচক বিশেষ্য,Abstract Noun,5895,"মনশ্চক্ষু,অন্তৰ্দৃষ্টি"
blank verse,গুণবাচক বিশেষ্য,Abstract Noun,5896,অমিত্ৰাক্ষৰ ছন্দ
physiology,গুণবাচক বিশেষ্য,Abstract Noun,5900,"শৰীৰতত্ব,দেহতত্ত্ব,শৰীৰবিদ্যা,শৰীৰবিজ্ঞান"
physiognomy,গুণবাচক বিশেষ্য,Abstract Noun,5903,"মুখাকৃতি,মুখাৱয়ব"
saliva,গুণবাচক বিশেষ্য,Abstract Noun,5904,"থুৎকুৰি,পিক,spittle"
spittle,গুণবাচক বিশেষ্য,Abstract Noun,5904,"থুৎকুৰি,পিক,saliva"
precedent,গুণবাচক বিশেষ্য,Abstract Noun,5905,"পূৰ্বদৃষ্টান্ত,নজিৰ"
modernism,গুণবাচক বিশেষ্য,Abstract Noun,5907,আধুনিকতাবাদ
harvest home,গুণবাচক বিশেষ্য,Abstract Noun,5913,"নৱান্ন উৎসৱ,ন খোৱা"
acidity,গুণবাচক বিশেষ্য,Abstract Noun,5919,"অম্লতা,sourness,tartness"
sourness,গুণবাচক বিশেষ্য,Abstract Noun,5919,"অম্লতা,acidity,tartness"
tartness,গুণবাচক বিশেষ্য,Abstract Noun,5919,"অম্লতা,acidity,sourness"
heart burn,গুণবাচক বিশেষ্য,Abstract Noun,5920,"অম্লশূল,বুকুপোৰণি,অম্লপিত্ত,অম্লাধিক্য"
acidity,গুণবাচক বিশেষ্য,Abstract Noun,5920,"অম্লশূল,বুকুপোৰণি,অম্লপিত্ত,অম্লাধিক্য"
